deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id,bottom_depth,depth
JBC,OTN-Global,JBC-NW ARM 1-VR2-5965-6,OTN-GlobalJBCJBC-NW ARM 1-VR2-5965-6,VEMCO,VR2,5965,48.08958,-53.72097,2008-06-30T13:22:00Z,2008-11-13T12:18:00Z,JBC,ManmadePlatform,JBC_JBC-NW ARM 1,155.0,145.0
JBC,OTN-Global,JBC-BONAVENTURE HEAD 3-VR2-7113-6,OTN-GlobalJBCJBC-BONAVENTURE HEAD 3-VR2-7113-6,VEMCO,VR2,7113,48.24302,-53.37102,2009-07-07T19:45:00Z,2009-11-10T15:35:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVENTURE HEAD 3,217.0,207.0
JBC,OTN-Global,JBC-EAST RANDOM HEAD 1-VR2-7111-5,OTN-GlobalJBCJBC-EAST RANDOM HEAD 1-VR2-7111-5,VEMCO,VR2,7111,48.08743,-53.54263,2008-11-12T21:25:00Z,2009-11-10T18:00:00Z,JBC,ManmadePlatform,JBC_JBC-EAST RANDOM HEAD 1,207.0,197.0
JBC,OTN-Global,JBC-EAST RANDOM HEAD 2-VR2-5962-3,OTN-GlobalJBCJBC-EAST RANDOM HEAD 2-VR2-5962-3,VEMCO,VR2,5962,48.079,-53.55855,2008-11-12T22:45:00Z,2009-11-15T13:40:00Z,JBC,ManmadePlatform,JBC_JBC-EAST RANDOM HEAD 2,180.0,170.0
JBC,OTN-Global,JBC-BROOM CLOSE HEAD 1-VR2W-2134-4,OTN-GlobalJBCJBC-BROOM CLOSE HEAD 1-VR2W-2134-4,VEMCO,VR2W,2134,48.68413,-53.60712,2009-06-04T10:30:00Z,2009-11-24T21:16:00Z,JBC,ManmadePlatform,JBC_JBC-BROOM CLOSE HEAD 1,71.0,61.0
JBC,OTN-Global,JBC-BELLEVUE 2-VR2-7115-3,OTN-GlobalJBCJBC-BELLEVUE 2-VR2-7115-3,VEMCO,VR2,7115,47.71703,-53.6885,2008-07-04T13:00:00Z,2008-11-13T20:12:00Z,JBC,ManmadePlatform,JBC_JBC-BELLEVUE 2,97.0,87.0
JBC,OTN-Global,JBC-BELLEVUE 3-VR2-7116-2,OTN-GlobalJBCJBC-BELLEVUE 3-VR2-7116-2,VEMCO,VR2,7116,47.72932,-53.68997,2008-07-04T11:05:00Z,2008-11-13T20:34:00Z,JBC,ManmadePlatform,JBC_JBC-BELLEVUE 3,147.0,137.0
JBC,OTN-Global,JBC-BELLEVUE 1-VR2-7114-4,OTN-GlobalJBCJBC-BELLEVUE 1-VR2-7114-4,VEMCO,VR2,7114,47.7047,-53.69998,2008-11-13T20:52:00Z,2009-07-06T14:15:00Z,JBC,ManmadePlatform,JBC_JBC-BELLEVUE 1,50.0,40.0
JBC,OTN-Global,JBC-BELLEVUE 2-VR2-7115-4,OTN-GlobalJBCJBC-BELLEVUE 2-VR2-7115-4,VEMCO,VR2,7115,47.71702,-53.6881,2008-11-13T20:14:00Z,2009-07-06T16:08:00Z,JBC,ManmadePlatform,JBC_JBC-BELLEVUE 2,97.0,87.0
JBC,OTN-Global,JBC-BELLEVUE 3-VR2-7116-3,OTN-GlobalJBCJBC-BELLEVUE 3-VR2-7116-3,VEMCO,VR2,7116,47.72912,-53.69002,2008-11-13T20:35:00Z,2009-07-06T17:00:00Z,JBC,ManmadePlatform,JBC_JBC-BELLEVUE 3,146.0,136.0
JBC,OTN-Global,JBC-BELLEVUE 4-VR2-7117-3,OTN-GlobalJBCJBC-BELLEVUE 4-VR2-7117-3,VEMCO,VR2,7117,47.74293,-53.68965,2008-11-13T19:57:00Z,2009-07-06T20:00:00Z,JBC,ManmadePlatform,JBC_JBC-BELLEVUE 4,220.0,210.0
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2-7079-12,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2-7079-12,VEMCO,VR2,7079,47.44128,-52.64362,2009-07-15T13:15:00Z,2009-08-11T10:50:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,91.0,81.0
JBC,OTN-Global,JBC-SMITH SOUND 3-VR2-5587-11,OTN-GlobalJBCJBC-SMITH SOUND 3-VR2-5587-11,VEMCO,VR2,5587,48.19833,-53.58107,2007-05-31T18:52:00Z,2007-08-29T16:03:00Z,JBC,ManmadePlatform,JBC_JBC-SMITH SOUND 3,161.0,151.0
JBC,OTN-Global,JBC-SMITH SOUND 3-VR2-7109-13,OTN-GlobalJBCJBC-SMITH SOUND 3-VR2-7109-13,VEMCO,VR2,7109,48.19808,-53.58318,2007-11-11T21:39:00Z,2008-01-29T16:25:00Z,JBC,ManmadePlatform,JBC_JBC-SMITH SOUND 3,139.0,129.0
JBC,OTN-Global,JBC-SMITH SOUND 3-VR2-7109-14,OTN-GlobalJBCJBC-SMITH SOUND 3-VR2-7109-14,VEMCO,VR2,7109,48.19832,-53.58313,2008-01-29T16:40:00Z,2008-04-14T18:40:00Z,JBC,ManmadePlatform,JBC_JBC-SMITH SOUND 3,140.0,130.0
JBC,OTN-Global,JBC-SMITH SOUND 3-VR2-7109-15,OTN-GlobalJBCJBC-SMITH SOUND 3-VR2-7109-15,VEMCO,VR2,7109,48.19833,-53.5828,2008-04-14T18:55:00Z,2008-06-30T21:12:00Z,JBC,ManmadePlatform,JBC_JBC-SMITH SOUND 3,140.0,130.0
JBC,OTN-Global,JBC-BONAVISTA 9-VR2-7072-2,OTN-GlobalJBCJBC-BONAVISTA 9-VR2-7072-2,VEMCO,VR2,7072,48.79533,-53.27633,2008-07-06T13:55:00Z,2009-07-12T17:25:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVISTA 9,323.0,313.0
JBC,OTN-Global,JBC-CAPE ST FRANCIS 1-VR2-7105-1,OTN-GlobalJBCJBC-CAPE ST FRANCIS 1-VR2-7105-1,VEMCO,VR2,7105,47.81558,-52.79362,2006-09-06T16:45:00Z,2007-05-17T17:00:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE ST FRANCIS 1,50.0,40.0
JBC,OTN-Global,JBC-CAPE ST FRANCIS 2-VR2-7106-1,OTN-GlobalJBCJBC-CAPE ST FRANCIS 2-VR2-7106-1,VEMCO,VR2,7106,47.82935,-52.79538,2006-09-06T17:15:00Z,2007-05-17T19:55:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE ST FRANCIS 2,157.0,147.0
JBC,OTN-Global,JBC-CAPE ST FRANCIS 3-VR2-7107-1,OTN-GlobalJBCJBC-CAPE ST FRANCIS 3-VR2-7107-1,VEMCO,VR2,7107,47.84638,-52.79448,2006-09-06T17:45:00Z,2007-05-17T19:50:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE ST FRANCIS 3,195.0,185.0
JBC,OTN-Global,JBC-BROOM CLOSE HEAD 1-VR2-8089-1,OTN-GlobalJBCJBC-BROOM CLOSE HEAD 1-VR2-8089-1,VEMCO,VR2,8089,48.6845,-53.6075,2007-05-19T17:30:00Z,2007-11-07T18:30:00Z,JBC,ManmadePlatform,JBC_JBC-BROOM CLOSE HEAD 1,74.0,64.0
JBC,OTN-Global,JBC-LITTLE DENIER 1-VR2-8090-1,OTN-GlobalJBCJBC-LITTLE DENIER 1-VR2-8090-1,VEMCO,VR2,8090,48.68267,-53.57917,2007-05-19T17:30:00Z,2007-11-07T16:35:00Z,JBC,ManmadePlatform,JBC_JBC-LITTLE DENIER 1,116.0,106.0
JBC,OTN-Global,JBC-LITTLE DENIER 2-VR2-8091-1,OTN-GlobalJBCJBC-LITTLE DENIER 2-VR2-8091-1,VEMCO,VR2,8091,48.68133,-53.56533,2007-05-19T17:30:00Z,2007-11-07T15:27:00Z,JBC,ManmadePlatform,JBC_JBC-LITTLE DENIER 2,194.0,184.0
JBC,OTN-Global,JBC-TICKLE COVE 1-VR2-8092-1,OTN-GlobalJBCJBC-TICKLE COVE 1-VR2-8092-1,VEMCO,VR2,8092,48.5875,-53.50267,2007-05-19T17:30:00Z,2007-11-06T18:20:00Z,JBC,ManmadePlatform,JBC_JBC-TICKLE COVE 1,73.0,63.0
JDF,nep,JDF022-VR2-4165-297,nepJDFJDF022-VR2-4165-297,VEMCO,VR2,4165,48.25214,-124.06995,2004-07-11T23:35:00Z,2004-08-30T22:35:00Z,JDF,ManmadePlatform,JDF_JDF022,171.0,171.0
JBC,OTN-Global,JBC-NW ARM 2-VR2-5962-1,OTN-GlobalJBCJBC-NW ARM 2-VR2-5962-1,VEMCO,VR2,5962,48.09153,-53.69583,2005-09-30T14:37:00Z,2006-04-30T20:20:00Z,JBC,ManmadePlatform,JBC_JBC-NW ARM 2,96.0,86.0
JBC,OTN-Global,JBC-NORTH PETTY HARBOUR 2-VR2-8094-6,OTN-GlobalJBCJBC-NORTH PETTY HARBOUR 2-VR2-8094-6,VEMCO,VR2,8094,47.46922,-52.63857,2008-08-08T09:00:00Z,2008-09-03T10:00:00Z,JBC,ManmadePlatform,JBC_JBC-NORTH PETTY HARBOUR 2,77.0,67.0
JBC,OTN-Global,JBC-NW ARM 2-VR2-6836-7,OTN-GlobalJBCJBC-NW ARM 2-VR2-6836-7,VEMCO,VR2,6836,48.08785,-53.70195,2008-06-30T12:30:00Z,2008-11-13T13:13:00Z,JBC,ManmadePlatform,JBC_JBC-NW ARM 2,93.0,83.0
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2-8102-4,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2-8102-4,VEMCO,VR2,8102,47.42198,-52.6601,2008-08-08T10:00:00Z,2008-09-03T12:15:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,86.0,76.0
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2-7079-5,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2-7079-5,VEMCO,VR2,7079,47.44128,-52.64362,2008-08-08T10:00:00Z,2008-09-03T11:30:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,91.0,81.0
JBC,OTN-Global,JBC-NORTH PETTY HARBOUR 2-VR2-8094-7,OTN-GlobalJBCJBC-NORTH PETTY HARBOUR 2-VR2-8094-7,VEMCO,VR2,8094,47.46922,-52.63857,2008-09-03T21:00:00Z,2008-10-13T16:30:00Z,JBC,ManmadePlatform,JBC_JBC-NORTH PETTY HARBOUR 2,77.0,67.0
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2-8102-6,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2-8102-6,VEMCO,VR2,8102,47.42198,-52.6601,2008-09-03T19:15:00Z,2008-10-13T15:15:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,86.0,76.0
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2-7079-7,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2-7079-7,VEMCO,VR2,7079,47.44128,-52.64362,2008-09-03T22:00:00Z,2008-10-13T09:35:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,91.0,81.0
JBC,OTN-Global,JBC-LUMSDEN 3-VR2W-3473-1,OTN-GlobalJBCJBC-LUMSDEN 3-VR2W-3473-1,VEMCO,VR2W,3473,49.32,-53.55067,2008-07-08T11:34:00Z,2008-09-22T12:07:00Z,JBC,ManmadePlatform,JBC_JBC-LUMSDEN 3,27.0,17.0
JBC,OTN-Global,JBC-LUMSDEN 1-VR2W-3475-1,OTN-GlobalJBCJBC-LUMSDEN 1-VR2W-3475-1,VEMCO,VR2W,3475,49.32172,-53.54523,2008-07-08T17:07:00Z,2008-10-27T20:15:00Z,JBC,ManmadePlatform,JBC_JBC-LUMSDEN 1,35.0,25.0
JBC,OTN-Global,JBC-LUMSDEN 2-VR2W-3474-1,OTN-GlobalJBCJBC-LUMSDEN 2-VR2W-3474-1,VEMCO,VR2W,3474,49.32457,-53.55645,2008-07-08T17:28:00Z,2008-10-27T17:00:00Z,JBC,ManmadePlatform,JBC_JBC-LUMSDEN 2,35.0,25.0
JBC,OTN-Global,JBC-LUMSDEN 3-VR2W-3472-2,OTN-GlobalJBCJBC-LUMSDEN 3-VR2W-3472-2,VEMCO,VR2W,3472,49.32877,-53.56832,2008-07-08T17:26:00Z,2008-10-27T17:35:00Z,JBC,ManmadePlatform,JBC_JBC-LUMSDEN 3,35.0,25.0
JBC,OTN-Global,JBC-TWILLINGATE 1-VR2-7075-4,OTN-GlobalJBCJBC-TWILLINGATE 1-VR2-7075-4,VEMCO,VR2,7075,49.70088,-54.80093,2008-08-05T17:00:00Z,2008-10-28T14:00:00Z,JBC,ManmadePlatform,JBC_JBC-TWILLINGATE 1,120.0,110.0
JBC,OTN-Global,JBC-BELLEVUE 1-VR2-7114-3,OTN-GlobalJBCJBC-BELLEVUE 1-VR2-7114-3,VEMCO,VR2,7114,47.7046,-53.69998,2008-07-04T14:00:00Z,2008-11-13T20:49:00Z,JBC,ManmadePlatform,JBC_JBC-BELLEVUE 1,53.0,43.0
JBC,OTN-Global,JBC-BELLEVUE 4-VR2-7117-2,OTN-GlobalJBCJBC-BELLEVUE 4-VR2-7117-2,VEMCO,VR2,7117,47.74297,-53.68947,2008-07-04T12:10:00Z,2008-11-13T19:55:00Z,JBC,ManmadePlatform,JBC_JBC-BELLEVUE 4,222.0,212.0
JBC,OTN-Global,JBC-SOUTHERN BAY 2-VR2-5958-5,OTN-GlobalJBCJBC-SOUTHERN BAY 2-VR2-5958-5,VEMCO,VR2,5958,48.4925,-53.5528,2008-06-23T18:30:00Z,2008-11-19T20:56:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTHERN BAY 2,100.0,90.0
JBC,OTN-Global,JBC-SWEET BAY 2-VR2-5955-5,OTN-GlobalJBCJBC-SWEET BAY 2-VR2-5955-5,VEMCO,VR2,5955,48.536,-53.62173,2008-06-23T14:50:00Z,2008-11-20T17:33:00Z,JBC,ManmadePlatform,JBC_JBC-SWEET BAY 2,131.0,121.0
JBC,OTN-Global,JBC-NORTH PETTY HARBOUR 2-VR2-8094-8,OTN-GlobalJBCJBC-NORTH PETTY HARBOUR 2-VR2-8094-8,VEMCO,VR2,8094,47.46922,-52.63857,2008-10-13T16:40:00Z,2008-11-13T11:42:00Z,JBC,ManmadePlatform,JBC_JBC-NORTH PETTY HARBOUR 2,77.0,67.0
JBC,OTN-Global,JBC-BONAVENTURE HEAD 1-VR2-7103-5,OTN-GlobalJBCJBC-BONAVENTURE HEAD 1-VR2-7103-5,VEMCO,VR2,7103,48.26305,-53.39265,2008-06-17T15:00:00Z,2008-11-11T20:28:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVENTURE HEAD 1,93.0,83.0
JBC,OTN-Global,JBC-CAPE ST FRANCIS 3-VR2-7107-3,OTN-GlobalJBCJBC-CAPE ST FRANCIS 3-VR2-7107-3,VEMCO,VR2,7107,47.8376,-52.79227,2008-06-05T14:45:00Z,2008-11-07T17:20:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE ST FRANCIS 3,195.0,185.0
JBC,OTN-Global,JBC-CHANDLER REACH 1-VR2-5964-5,OTN-GlobalJBCJBC-CHANDLER REACH 1-VR2-5964-5,VEMCO,VR2,5964,48.48935,-53.77268,2008-06-23T11:50:00Z,2008-11-22T18:00:00Z,JBC,ManmadePlatform,JBC_JBC-CHANDLER REACH 1,217.0,207.0
JBC,OTN-Global,JBC-GRATES COVE 1-VR2-6828-3,OTN-GlobalJBCJBC-GRATES COVE 1-VR2-6828-3,VEMCO,VR2,6828,48.17813,-52.9535,2008-07-02T13:10:00Z,2008-11-08T15:50:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 1,88.0,78.0
JBC,OTN-Global,JBC-GRATES COVE 2-VR2-6829-3,OTN-GlobalJBCJBC-GRATES COVE 2-VR2-6829-3,VEMCO,VR2,6829,48.18565,-52.972,2008-07-02T21:25:00Z,2008-11-08T17:10:00Z,JBC,ManmadePlatform,JBC_JBC-GRATES COVE 2,326.0,316.0
JBC,OTN-Global,JBC-MELROSE 1-VR2-6832-5,OTN-GlobalJBCJBC-MELROSE 1-VR2-6832-5,VEMCO,VR2,6832,48.45952,-53.03412,2008-06-18T15:30:00Z,2008-11-08T22:35:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 1,70.0,60.0
JBC,OTN-Global,JBC-SOUTH PETTY HARBOUR 1-VR2-8102-9,OTN-GlobalJBCJBC-SOUTH PETTY HARBOUR 1-VR2-8102-9,VEMCO,VR2,8102,47.42198,-52.6601,2008-10-13T15:30:00Z,2008-11-13T12:42:00Z,JBC,ManmadePlatform,JBC_JBC-SOUTH PETTY HARBOUR 1,86.0,76.0
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-6,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-6,VEMCO,VR2,6833,48.44608,-53.02293,2008-06-18T14:00:00Z,2008-11-08T21:10:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2,115.0,105.0
JBC,OTN-Global,JBC-MELROSE 3-VR2-6834-4,OTN-GlobalJBCJBC-MELROSE 3-VR2-6834-4,VEMCO,VR2,6834,48.4365,-52.99547,2007-09-11T18:25:00Z,2008-11-08T20:21:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 3,175.0,165.0
JBC,OTN-Global,JBC-MELROSE 4-VR2-6835-3,OTN-GlobalJBCJBC-MELROSE 4-VR2-6835-3,VEMCO,VR2,6835,48.4225,-52.97885,2007-09-11T18:30:00Z,2008-11-08T19:30:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 4,210.0,200.0
JBC,OTN-Global,JBC-SW ARM 1-VR2-5954-5,OTN-GlobalJBCJBC-SW ARM 1-VR2-5954-5,VEMCO,VR2,5954,48.01893,-53.74597,2008-06-30T16:02:00Z,2008-11-13T15:05:00Z,JBC,ManmadePlatform,JBC_JBC-SW ARM 1,211.0,201.0
JBC,OTN-Global,JBC-OUTER BACCALIEU 1-VR2-7085-1,OTN-GlobalJBCJBC-OUTER BACCALIEU 1-VR2-7085-1,VEMCO,VR2,7085,48.16005,-52.78637,2008-07-02T19:10:00Z,2008-11-07T21:48:00Z,JBC,ManmadePlatform,JBC_JBC-OUTER BACCALIEU 1,94.0,84.0
JBC,OTN-Global,JBC-OUTER BACCALIEU 2-VR2-7086-1,OTN-GlobalJBCJBC-OUTER BACCALIEU 2-VR2-7086-1,VEMCO,VR2,7086,48.09622,-52.83473,2008-07-02T18:25:00Z,2008-11-07T22:25:00Z,JBC,ManmadePlatform,JBC_JBC-OUTER BACCALIEU 2,132.0,122.0
JBC,OTN-Global,JBC-SWEET BAY 1-VR2-5956-5,OTN-GlobalJBCJBC-SWEET BAY 1-VR2-5956-5,VEMCO,VR2,5956,48.52198,-53.60822,2008-06-23T16:00:00Z,2008-11-20T16:07:00Z,JBC,ManmadePlatform,JBC_JBC-SWEET BAY 1,193.0,183.0
JBC,OTN-Global,JBC-TWILLINGATE 2-VR2-7076-4,OTN-GlobalJBCJBC-TWILLINGATE 2-VR2-7076-4,VEMCO,VR2,7076,49.71257,-54.79548,2008-08-05T17:52:00Z,2008-10-28T14:45:00Z,JBC,ManmadePlatform,JBC_JBC-TWILLINGATE 2,115.0,105.0
JBC,OTN-Global,JBC-TWILLINGATE 3-VR2-7077-3,OTN-GlobalJBCJBC-TWILLINGATE 3-VR2-7077-3,VEMCO,VR2,7077,49.72933,-54.80563,2008-08-05T18:45:00Z,2008-10-28T15:20:00Z,JBC,ManmadePlatform,JBC_JBC-TWILLINGATE 3,128.0,118.0
JBC,OTN-Global,JBC-TWILLINGATE 4-VR2-7078-3,OTN-GlobalJBCJBC-TWILLINGATE 4-VR2-7078-3,VEMCO,VR2,7078,49.74375,-54.80743,2007-08-30T15:30:00Z,2008-10-28T16:00:00Z,JBC,ManmadePlatform,JBC_JBC-TWILLINGATE 4,157.0,147.0
JBC,OTN-Global,JBC-BACCALIEU TICKLE 1-VR2-6830-3,OTN-GlobalJBCJBC-BACCALIEU TICKLE 1-VR2-6830-3,VEMCO,VR2,6830,48.09622,-52.83473,2008-07-02T17:10:00Z,2008-11-07T19:57:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 1,101.0,91.0
JBC,OTN-Global,JBC-BACCALIEU TICKLE 2-VR2-6831-3,OTN-GlobalJBCJBC-BACCALIEU TICKLE 2-VR2-6831-3,VEMCO,VR2,6831,48.10087,-52.82253,2008-07-02T15:55:00Z,2008-11-07T20:30:00Z,JBC,ManmadePlatform,JBC_JBC-BACCALIEU TICKLE 2,118.0,108.0
JBC,OTN-Global,JBC-CAPE BROYLE 1-VR2-6839-1,OTN-GlobalJBCJBC-CAPE BROYLE 1-VR2-6839-1,VEMCO,VR2,6839,47.0628,-52.8416,2008-06-02T18:00:00Z,2009-05-14T14:52:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE BROYLE 1,108.0,98.0
JBC,OTN-Global,JBC-CAPE BROYLE 2-VR2-5960-1,OTN-GlobalJBCJBC-CAPE BROYLE 2-VR2-5960-1,VEMCO,VR2,5960,47.06158,-52.82482,2008-06-02T18:30:00Z,2009-05-14T17:31:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE BROYLE 2,126.0,116.0
JBC,OTN-Global,JBC-CAPE BROYLE 3-VR2-6840-1,OTN-GlobalJBCJBC-CAPE BROYLE 3-VR2-6840-1,VEMCO,VR2,6840,47.0628,-52.8416,2008-06-02T18:45:00Z,2009-05-14T16:40:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE BROYLE 3,155.0,145.0
JBC,OTN-Global,JBC-CHANDLER REACH 2-VR2-5967-5,OTN-GlobalJBCJBC-CHANDLER REACH 2-VR2-5967-5,VEMCO,VR2,5967,48.50747,-53.75628,2008-06-23T13:00:00Z,2008-11-23T14:45:00Z,JBC,ManmadePlatform,JBC_JBC-CHANDLER REACH 2,256.0,246.0
JBC,OTN-Global,JBC-GREENSPOND 2-VR2-7068-2,OTN-GlobalJBCJBC-GREENSPOND 2-VR2-7068-2,VEMCO,VR2,7068,49.03753,-53.51662,2007-06-29T18:00:00Z,2009-07-11T22:35:00Z,JBC,ManmadePlatform,JBC_JBC-GREENSPOND 2,318.0,308.0
JBC,OTN-Global,JBC-BROOM CLOSE HEAD 1-VR2-8089-3,OTN-GlobalJBCJBC-BROOM CLOSE HEAD 1-VR2-8089-3,VEMCO,VR2,8089,48.6875,-53.60443,2008-06-24T13:30:00Z,2009-06-04T10:30:00Z,JBC,ManmadePlatform,JBC_JBC-BROOM CLOSE HEAD 1,75.0,65.0
JBC,OTN-Global,JBC-BONAVENTURE HEAD 1-VR2-7103-6,OTN-GlobalJBCJBC-BONAVENTURE HEAD 1-VR2-7103-6,VEMCO,VR2,7103,48.26317,-53.3927,2008-11-11T20:30:00Z,2009-07-08T12:30:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVENTURE HEAD 1,92.0,82.0
JBC,OTN-Global,JBC-EAST RANDOM HEAD 2-VR2-7112-1,OTN-GlobalJBCJBC-EAST RANDOM HEAD 2-VR2-7112-1,VEMCO,VR2,7112,48.08045,-53.54435,2006-11-29T13:50:00Z,2009-07-07T18:08:00Z,JBC,ManmadePlatform,JBC_JBC-EAST RANDOM HEAD 2,193.0,183.0
JBC,OTN-Global,JBC-BONAVENTURE HEAD 2-VR2-7104-6,OTN-GlobalJBCJBC-BONAVENTURE HEAD 2-VR2-7104-6,VEMCO,VR2,7104,48.25155,-53.37717,2008-11-11T19:55:00Z,2009-07-08T11:00:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVENTURE HEAD 2,237.0,227.0
JBC,OTN-Global,JBC-BONAVENTURE HEAD 3-VR2-7113-5,OTN-GlobalJBCJBC-BONAVENTURE HEAD 3-VR2-7113-5,VEMCO,VR2,7113,48.24303,-53.36977,2008-11-11T18:26:00Z,2009-07-07T19:15:00Z,JBC,ManmadePlatform,JBC_JBC-BONAVENTURE HEAD 3,205.0,195.0
JBC,OTN-Global,JBC-MELROSE 2-VR2-6833-7,OTN-GlobalJBCJBC-MELROSE 2-VR2-6833-7,VEMCO,VR2,6833,48.44607,-53.02193,2008-11-08T21:20:00Z,2009-07-08T17:20:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 2,119.0,109.0
JBC,OTN-Global,JBC-MELROSE 4-VR2-6835-4,OTN-GlobalJBCJBC-MELROSE 4-VR2-6835-4,VEMCO,VR2,6835,48.4224,-52.97868,2008-11-08T19:40:00Z,2009-07-08T15:35:00Z,JBC,ManmadePlatform,JBC_JBC-MELROSE 4,235.0,225.0
JBC,OTN-Global,JBC-TWILLINGATE 2-VR2-7076-5,OTN-GlobalJBCJBC-TWILLINGATE 2-VR2-7076-5,VEMCO,VR2,7076,49.71402,-54.79798,2008-10-28T14:55:00Z,2009-06-24T18:50:00Z,JBC,ManmadePlatform,JBC_JBC-TWILLINGATE 2,115.0,105.0
JBC,OTN-Global,JBC-TWILLINGATE 3-VR2-7077-4,OTN-GlobalJBCJBC-TWILLINGATE 3-VR2-7077-4,VEMCO,VR2,7077,49.72915,-54.8089,2008-10-28T15:30:00Z,2009-06-24T19:35:00Z,JBC,ManmadePlatform,JBC_JBC-TWILLINGATE 3,135.0,125.0
JBC,OTN-Global,JBC-TWILLINGATE 4-VR2-7078-4,OTN-GlobalJBCJBC-TWILLINGATE 4-VR2-7078-4,VEMCO,VR2,7078,49.74395,-54.80798,2008-10-28T16:10:00Z,2009-06-24T20:25:00Z,JBC,ManmadePlatform,JBC_JBC-TWILLINGATE 4,160.0,150.0
JBC,OTN-Global,JBC-CAPE ST FRANCIS 2-VR2-7106-4,OTN-GlobalJBCJBC-CAPE ST FRANCIS 2-VR2-7106-4,VEMCO,VR2,7106,47.82567,-52.79483,2008-11-07T16:50:00Z,2009-11-08T15:55:00Z,JBC,ManmadePlatform,JBC_JBC-CAPE ST FRANCIS 2,144.0,134.0
JBC,OTN-Global,JBC-TICKLE COVE 1-VR2W-5446-4,OTN-GlobalJBCJBC-TICKLE COVE 1-VR2W-5446-4,VEMCO,VR2W,5446,48.58758,-53.50125,2009-07-11T15:07:00Z,2009-11-24T16:55:00Z,JBC,ManmadePlatform,JBC_JBC-TICKLE COVE 1,65.0,55.0
JBC,OTN-Global,JBC-LITTLE DENIER 1-VR2W-2617-4,OTN-GlobalJBCJBC-LITTLE DENIER 1-VR2W-2617-4,VEMCO,VR2W,2617,48.68245,-53.57907,2009-06-04T11:30:00Z,2009-11-24T20:22:00Z,JBC,ManmadePlatform,JBC_JBC-LITTLE DENIER 1,117.0,107.0
JBC,OTN-Global,JBC-LITTLE DENIER 2-VR2W-3476-4,OTN-GlobalJBCJBC-LITTLE DENIER 2-VR2W-3476-4,VEMCO,VR2W,3476,48.68097,-53.56578,2009-06-04T14:50:00Z,2009-11-24T19:26:00Z,JBC,ManmadePlatform,JBC_JBC-LITTLE DENIER 2,167.0,157.0
JBC,OTN-Global,JBC-NORTH PETTY HARBOUR 2-VR2-8094-11,OTN-GlobalJBCJBC-NORTH PETTY HARBOUR 2-VR2-8094-11,VEMCO,VR2,8094,47.46922,-52.63857,2009-08-11T10:15:00Z,2009-10-21T14:02:00Z,JBC,ManmadePlatform,JBC_JBC-NORTH PETTY HARBOUR 2,77.0,67.0
